Date,Close
11/9/2015 16:00:00,2.1
11/10/2015 16:00:00,1.92
11/11/2015 16:00:00,1.87
11/12/2015 16:00:00,1.86
11/13/2015 16:00:00,1.88
11/16/2015 16:00:00,2.12
11/17/2015 16:00:00,1.89
11/18/2015 16:00:00,1.9
11/19/2015 16:00:00,1.73
11/20/2015 16:00:00,1.71
11/23/2015 16:00:00,1.69
11/24/2015 16:00:00,1.73
11/25/2015 16:00:00,1.75
11/27/2015 16:00:00,1.77
11/30/2015 16:00:00,1.67
12/1/2015 16:00:00,1.89
12/2/2015 16:00:00,2.02
12/3/2015 16:00:00,2.13
12/4/2015 16:00:00,2.08
12/7/2015 16:00:00,2.26
12/8/2015 16:00:00,2.11
12/9/2015 16:00:00,2.22
12/10/2015 16:00:00,2.15
12/11/2015 16:00:00,2.1
12/14/2015 16:00:00,2.23
12/15/2015 16:00:00,2.41
12/16/2015 16:00:00,3.34
12/17/2015 16:00:00,3.16
12/18/2015 16:00:00,3.01
12/21/2015 16:00:00,3.59
12/22/2015 16:00:00,3.54
12/23/2015 16:00:00,3.68
12/24/2015 16:00:00,3.62
12/28/2015 16:00:00,3.59
12/29/2015 16:00:00,3.46
12/30/2015 16:00:00,3.5
12/31/2015 16:00:00,3.51
1/4/2016 16:00:00,3.49
1/5/2016 16:00:00,3.35
1/6/2016 16:00:00,3.16
1/7/2016 16:00:00,3
1/8/2016 16:00:00,2.99
1/11/2016 16:00:00,2.8
1/12/2016 16:00:00,2.71
1/13/2016 16:00:00,2.5
1/14/2016 16:00:00,2.35
1/15/2016 16:00:00,2.19
1/19/2016 16:00:00,2.19
1/20/2016 16:00:00,2.04
1/21/2016 16:00:00,2.46
1/22/2016 16:00:00,2.36
1/25/2016 16:00:00,2.31
1/26/2016 16:00:00,2.34
1/27/2016 16:00:00,2.26
1/28/2016 16:00:00,2.31
1/29/2016 16:00:00,2.43
2/1/2016 16:00:00,2.39
2/2/2016 16:00:00,2.21
2/3/2016 16:00:00,2.31
2/4/2016 16:00:00,2.31
2/5/2016 16:00:00,2.13
2/8/2016 16:00:00,2.09
2/9/2016 16:00:00,1.94
2/10/2016 16:00:00,1.9
2/11/2016 16:00:00,1.83
2/12/2016 16:00:00,1.95
2/16/2016 16:00:00,2.13
2/17/2016 16:00:00,2.24
2/18/2016 16:00:00,2.1
2/19/2016 16:00:00,2.14
2/22/2016 16:00:00,2.21
2/23/2016 16:00:00,2.35
2/24/2016 16:00:00,1.98
2/25/2016 16:00:00,1.96
2/26/2016 16:00:00,1.92
2/29/2016 16:00:00,2.33
3/1/2016 16:00:00,2.44
3/2/2016 16:00:00,2.61
3/3/2016 16:00:00,3.33
3/4/2016 16:00:00,3.05
3/7/2016 16:00:00,3.3
3/8/2016 16:00:00,2.92
3/9/2016 16:00:00,3.11
3/10/2016 16:00:00,2.94
3/11/2016 16:00:00,2.94
3/14/2016 16:00:00,2.82
3/15/2016 16:00:00,2.67
3/16/2016 16:00:00,2.56
3/17/2016 16:00:00,2.7
3/18/2016 16:00:00,2.63
3/21/2016 16:00:00,2.54
3/22/2016 16:00:00,2.46
3/23/2016 16:00:00,2.26
3/24/2016 16:00:00,2.21
3/28/2016 16:00:00,2.13
3/29/2016 16:00:00,2.14
3/30/2016 16:00:00,2.29
3/31/2016 16:00:00,2.33
4/1/2016 16:00:00,2.39
4/4/2016 16:00:00,2.57
4/5/2016 16:00:00,2.59
4/6/2016 16:00:00,2.58
4/7/2016 16:00:00,2.45
4/8/2016 16:00:00,2.31
4/11/2016 16:00:00,2.32
4/12/2016 16:00:00,2.39
4/13/2016 16:00:00,2.56
4/14/2016 16:00:00,2.71
4/15/2016 16:00:00,2.57
4/18/2016 16:00:00,2.63
4/19/2016 16:00:00,2.53
4/20/2016 16:00:00,2.54
4/21/2016 16:00:00,2.49
4/22/2016 16:00:00,2.57
4/25/2016 16:00:00,2.5
4/26/2016 16:00:00,2.64
4/27/2016 16:00:00,2.68
4/28/2016 16:00:00,2.58
4/29/2016 16:00:00,2.51
5/2/2016 16:00:00,2.56
5/3/2016 16:00:00,2.46
5/4/2016 16:00:00,2.1
5/5/2016 16:00:00,2.08
5/6/2016 16:00:00,1.92
5/9/2016 16:00:00,1.93
5/10/2016 16:00:00,1.94
5/11/2016 16:00:00,1.9
5/12/2016 16:00:00,1.8
5/13/2016 16:00:00,1.77
5/16/2016 16:00:00,1.81
5/17/2016 16:00:00,1.79
5/18/2016 16:00:00,1.85
5/19/2016 16:00:00,1.84
5/20/2016 16:00:00,1.85
5/23/2016 16:00:00,1.98
5/24/2016 16:00:00,1.94
5/25/2016 16:00:00,2.05
5/26/2016 16:00:00,2.01
5/27/2016 16:00:00,2.11
5/31/2016 16:00:00,2.09
6/1/2016 16:00:00,2.09
6/2/2016 16:00:00,2.09
6/3/2016 16:00:00,2.01
6/6/2016 16:00:00,2.29
6/7/2016 16:00:00,2.23
6/8/2016 16:00:00,2.23
6/9/2016 16:00:00,2.1
6/10/2016 16:00:00,2.03
6/13/2016 16:00:00,1.94
6/14/2016 16:00:00,2
6/15/2016 16:00:00,2.07
6/16/2016 16:00:00,2.01
6/17/2016 16:00:00,2.12
6/20/2016 16:00:00,2.14
6/21/2016 16:00:00,2.15
6/22/2016 16:00:00,2.13
6/23/2016 16:00:00,2.28
6/24/2016 16:00:00,2.08
6/27/2016 16:00:00,1.91
6/28/2016 16:00:00,1.95
6/29/2016 16:00:00,1.89
6/30/2016 16:00:00,1.99
7/1/2016 16:00:00,1.96
7/5/2016 16:00:00,1.9
7/6/2016 16:00:00,1.89
7/7/2016 16:00:00,1.89
7/8/2016 16:00:00,1.96
7/11/2016 16:00:00,2.06
7/12/2016 16:00:00,2.05
7/13/2016 16:00:00,1.96
7/14/2016 16:00:00,1.9
7/15/2016 16:00:00,1.88
7/18/2016 16:00:00,1.89
7/19/2016 16:00:00,1.82
7/20/2016 16:00:00,1.84
7/21/2016 16:00:00,1.85
7/22/2016 16:00:00,1.85
7/25/2016 16:00:00,1.76
7/26/2016 16:00:00,1.78
7/27/2016 16:00:00,1.81
7/28/2016 16:00:00,1.8
7/29/2016 16:00:00,1.8
8/1/2016 16:00:00,1.81
8/2/2016 16:00:00,1.79
8/3/2016 16:00:00,1.79
8/4/2016 16:00:00,1.8
8/5/2016 16:00:00,1.89
8/8/2016 16:00:00,1.93
8/9/2016 16:00:00,1.98
8/10/2016 16:00:00,1.83
8/11/2016 16:00:00,1.78
8/12/2016 16:00:00,1.78
8/15/2016 16:00:00,1.89
8/16/2016 16:00:00,1.82
8/17/2016 16:00:00,1.83
8/18/2016 16:00:00,1.89
8/19/2016 16:00:00,1.95
8/22/2016 16:00:00,1.9
8/23/2016 16:00:00,1.92
8/24/2016 16:00:00,1.87
8/25/2016 16:00:00,1.84
8/26/2016 16:00:00,1.81
8/29/2016 16:00:00,1.84
8/30/2016 16:00:00,1.84
8/31/2016 16:00:00,1.82
9/1/2016 16:00:00,1.82
9/2/2016 16:00:00,1.82
9/6/2016 16:00:00,1.85
9/7/2016 16:00:00,1.82
9/8/2016 16:00:00,1.8
9/9/2016 16:00:00,1.8
9/12/2016 16:00:00,1.8
9/13/2016 16:00:00,1.75
9/14/2016 16:00:00,1.7
9/15/2016 16:00:00,1.67
9/16/2016 16:00:00,1.44
9/19/2016 16:00:00,1.48
9/20/2016 16:00:00,1.4
9/21/2016 16:00:00,1.48
9/22/2016 16:00:00,1.67
9/23/2016 16:00:00,1.2
9/26/2016 16:00:00,1.2
9/27/2016 16:00:00,1.2
9/28/2016 16:00:00,1.19
9/29/2016 16:00:00,1.2
9/30/2016 16:00:00,1.18
10/3/2016 16:00:00,1.19
10/4/2016 16:00:00,1.2
10/5/2016 16:00:00,1.19
10/6/2016 16:00:00,1.21
10/7/2016 16:00:00,1.16
10/10/2016 16:00:00,1.06
10/11/2016 16:00:00,1.07
10/12/2016 16:00:00,1.09
10/13/2016 16:00:00,1.1
10/14/2016 16:00:00,1.14
10/17/2016 16:00:00,1.15
10/18/2016 16:00:00,1.13
10/19/2016 16:00:00,1.12
10/20/2016 16:00:00,1.15
10/21/2016 16:00:00,1.16
10/24/2016 16:00:00,1.14
10/25/2016 16:00:00,1.11
10/26/2016 16:00:00,1.06
10/27/2016 16:00:00,1.09
10/28/2016 16:00:00,1.07
10/31/2016 16:00:00,1
11/1/2016 16:00:00,1.01
11/2/2016 16:00:00,1.17
11/3/2016 16:00:00,1.2
11/4/2016 16:00:00,1.17
11/7/2016 16:00:00,1.16
11/8/2016 16:00:00,1.2
11/9/2016 16:00:00,1.11
11/10/2016 16:00:00,1.12
11/11/2016 16:00:00,1.14
11/14/2016 16:00:00,1.14
11/15/2016 16:00:00,1.05
11/16/2016 16:00:00,1.11
11/17/2016 16:00:00,1.13
11/18/2016 16:00:00,1.1
11/21/2016 16:00:00,1.08
11/22/2016 16:00:00,1.09
11/23/2016 16:00:00,1.14
11/25/2016 16:00:00,1.14
11/28/2016 16:00:00,1.13
11/29/2016 16:00:00,1.12
11/30/2016 16:00:00,1.12
12/1/2016 16:00:00,1.11
12/2/2016 16:00:00,1.14
12/5/2016 16:00:00,1.15
12/6/2016 16:00:00,1.37
12/7/2016 16:00:00,1.32
12/8/2016 16:00:00,1.34
12/9/2016 16:00:00,1.32
12/12/2016 16:00:00,1.25
12/13/2016 16:00:00,1.28
12/14/2016 16:00:00,1.2
12/15/2016 16:00:00,1.18
12/16/2016 16:00:00,1.24
12/19/2016 16:00:00,1.3
12/20/2016 16:00:00,1.27
12/21/2016 16:00:00,1.21
12/22/2016 16:00:00,1.23
12/23/2016 16:00:00,1.13
12/27/2016 16:00:00,1.06
12/28/2016 16:00:00,0.98
12/29/2016 16:00:00,0.97
12/30/2016 16:00:00,1.01
1/3/2017 16:00:00,1.05
1/4/2017 16:00:00,1.15
1/5/2017 16:00:00,1.12
1/6/2017 16:00:00,1.11
1/9/2017 16:00:00,1.11
1/10/2017 16:00:00,1.13
1/11/2017 16:00:00,1.44
1/12/2017 16:00:00,1.36
1/13/2017 16:00:00,1.54
1/17/2017 16:00:00,1.65
1/18/2017 16:00:00,1.89
1/19/2017 16:00:00,1.78
1/20/2017 16:00:00,1.85
1/23/2017 16:00:00,1.7
1/24/2017 16:00:00,1.66
1/25/2017 16:00:00,1.71
1/26/2017 16:00:00,1.64
1/27/2017 16:00:00,1.6
1/30/2017 16:00:00,1.49
1/31/2017 16:00:00,1.49
2/1/2017 16:00:00,1.51
2/2/2017 16:00:00,1.47
2/3/2017 16:00:00,1.43
2/6/2017 16:00:00,1.42
2/7/2017 16:00:00,1.45
2/8/2017 16:00:00,1.54
2/9/2017 16:00:00,1.56
2/10/2017 16:00:00,1.56
2/13/2017 16:00:00,1.51
2/14/2017 16:00:00,1.5
2/15/2017 16:00:00,1.6
2/16/2017 16:00:00,1.61
2/17/2017 16:00:00,1.64
2/21/2017 16:00:00,1.69
2/22/2017 16:00:00,1.61
2/23/2017 16:00:00,1.69
2/24/2017 16:00:00,1.86
2/27/2017 16:00:00,1.9
2/28/2017 16:00:00,1.79
3/1/2017 16:00:00,1.61
3/2/2017 16:00:00,1.53
3/3/2017 16:00:00,1.47
3/6/2017 16:00:00,1.36
3/7/2017 16:00:00,1.28
3/8/2017 16:00:00,1.22
3/9/2017 16:00:00,1.14
3/10/2017 16:00:00,1.33
3/13/2017 16:00:00,1.23
3/14/2017 16:00:00,1.28
3/15/2017 16:00:00,1.37
3/16/2017 16:00:00,1.37
3/17/2017 16:00:00,1.4
3/20/2017 16:00:00,1.34
3/21/2017 16:00:00,1.25
3/22/2017 16:00:00,1.24
3/23/2017 16:00:00,1.24
3/24/2017 16:00:00,1.24
3/27/2017 16:00:00,1.24
3/28/2017 16:00:00,1.25
3/29/2017 16:00:00,1.3
3/30/2017 16:00:00,1.35
3/31/2017 16:00:00,1.37
4/3/2017 16:00:00,1.37
4/4/2017 16:00:00,1.4
4/5/2017 16:00:00,1.29
4/6/2017 16:00:00,1.35
4/7/2017 16:00:00,1.36
4/10/2017 16:00:00,1.35
4/11/2017 16:00:00,1.34
4/12/2017 16:00:00,1.34
4/13/2017 16:00:00,1.31
4/17/2017 16:00:00,1.31
4/18/2017 16:00:00,1.26
4/19/2017 16:00:00,1.19
4/20/2017 16:00:00,1.18
4/21/2017 16:00:00,1.23
4/24/2017 16:00:00,1.28
4/25/2017 16:00:00,1.29
4/26/2017 16:00:00,1.27
4/27/2017 16:00:00,1.24
4/28/2017 16:00:00,1.19
5/1/2017 16:00:00,1.2
5/2/2017 16:00:00,1.23
5/3/2017 16:00:00,1.16
5/4/2017 16:00:00,1.12
5/5/2017 16:00:00,1.16
5/8/2017 16:00:00,1.17
5/9/2017 16:00:00,1.15
5/10/2017 16:00:00,1.06
5/11/2017 16:00:00,0.92
5/12/2017 16:00:00,0.83
5/15/2017 16:00:00,0.77
5/16/2017 16:00:00,0.77
5/17/2017 16:00:00,0.71
5/18/2017 16:00:00,0.7
5/19/2017 16:00:00,0.72
5/22/2017 16:00:00,0.78
5/23/2017 16:00:00,0.77
5/24/2017 16:00:00,0.73
5/25/2017 16:00:00,0.73
5/26/2017 16:00:00,0.72
5/30/2017 16:00:00,0.75
5/31/2017 16:00:00,0.76
6/1/2017 16:00:00,0.78
6/2/2017 16:00:00,0.82
6/5/2017 16:00:00,0.78
6/6/2017 16:00:00,0.76
6/7/2017 16:00:00,0.77
6/8/2017 16:00:00,0.79
6/9/2017 16:00:00,0.78
6/12/2017 16:00:00,0.77
6/13/2017 16:00:00,0.82
6/14/2017 16:00:00,0.8
6/15/2017 16:00:00,0.79
6/16/2017 16:00:00,0.77
6/19/2017 16:00:00,0.8
6/20/2017 16:00:00,0.84
6/21/2017 16:00:00,0.83
6/22/2017 16:00:00,0.87
6/23/2017 16:00:00,0.89
6/26/2017 16:00:00,0.85
6/27/2017 16:00:00,0.85
6/28/2017 16:00:00,0.87
6/29/2017 16:00:00,0.85
6/30/2017 16:00:00,0.87
7/3/2017 16:00:00,0.86
7/5/2017 16:00:00,0.82
7/6/2017 16:00:00,0.82
7/7/2017 16:00:00,0.8
7/10/2017 16:00:00,0.83
7/11/2017 16:00:00,0.79
7/12/2017 16:00:00,0.82
7/13/2017 16:00:00,0.81
7/14/2017 16:00:00,0.82
7/17/2017 16:00:00,0.8
7/18/2017 16:00:00,0.8
7/19/2017 16:00:00,0.8
7/20/2017 16:00:00,0.84
7/21/2017 16:00:00,0.86
7/24/2017 16:00:00,0.89
7/25/2017 16:00:00,0.99
7/26/2017 16:00:00,1.01
7/27/2017 16:00:00,0.95
7/28/2017 16:00:00,0.96
7/31/2017 16:00:00,0.94
8/1/2017 16:00:00,0.96
8/2/2017 16:00:00,0.94
8/3/2017 16:00:00,0.94
8/4/2017 16:00:00,0.93
8/7/2017 16:00:00,0.87
8/8/2017 16:00:00,0.89
8/9/2017 16:00:00,0.93
8/10/2017 16:00:00,0.83
8/11/2017 16:00:00,0.82
8/14/2017 16:00:00,0.82
8/15/2017 16:00:00,0.78
8/16/2017 16:00:00,0.82
8/17/2017 16:00:00,0.82
8/18/2017 16:00:00,0.87
8/21/2017 16:00:00,0.84
8/22/2017 16:00:00,0.84
8/23/2017 16:00:00,0.86
8/24/2017 16:00:00,0.91
8/25/2017 16:00:00,0.94
8/28/2017 16:00:00,0.92
8/29/2017 16:00:00,0.92
8/30/2017 16:00:00,0.95
8/31/2017 16:00:00,0.92
9/1/2017 16:00:00,0.98
9/5/2017 16:00:00,1.09
9/6/2017 16:00:00,1.11
9/7/2017 16:00:00,1.3
9/8/2017 16:00:00,1.3
9/11/2017 16:00:00,1.25
9/12/2017 16:00:00,1.21
9/13/2017 16:00:00,1.29
9/14/2017 16:00:00,1.3
9/15/2017 16:00:00,1.53
9/18/2017 16:00:00,1.51
9/19/2017 16:00:00,1.51
9/20/2017 16:00:00,1.52
9/21/2017 16:00:00,1.41
9/22/2017 16:00:00,1.41
9/25/2017 16:00:00,1.36
9/26/2017 16:00:00,1.37
9/27/2017 16:00:00,1.45
9/28/2017 16:00:00,1.51
9/29/2017 16:00:00,1.52
10/2/2017 16:00:00,1.53
10/3/2017 16:00:00,1.59
10/4/2017 16:00:00,1.52
10/5/2017 16:00:00,1.53
10/6/2017 16:00:00,1.49
10/9/2017 16:00:00,1.43
10/10/2017 16:00:00,1.38
10/11/2017 16:00:00,1.4
10/12/2017 16:00:00,1.41
10/13/2017 16:00:00,1.39
10/16/2017 16:00:00,1.41
10/17/2017 16:00:00,1.37
10/18/2017 16:00:00,1.26
10/19/2017 16:00:00,1.29
10/20/2017 16:00:00,1.37
10/23/2017 16:00:00,1.32
10/24/2017 16:00:00,1.33
10/25/2017 16:00:00,1.27
10/26/2017 16:00:00,1.32
10/27/2017 16:00:00,1.36
10/30/2017 16:00:00,1.49
10/31/2017 16:00:00,1.53
11/1/2017 16:00:00,1.4
11/2/2017 16:00:00,1.45
11/3/2017 16:00:00,1.48
11/6/2017 16:00:00,1.49
11/7/2017 16:00:00,1.46
11/8/2017 16:00:00,1.75
11/9/2017 16:00:00,1.83
11/10/2017 16:00:00,1.97
11/13/2017 16:00:00,2.32
11/14/2017 16:00:00,2.37
11/15/2017 16:00:00,2.61
11/16/2017 16:00:00,2.78
11/17/2017 16:00:00,2.77
11/20/2017 16:00:00,2.56
11/21/2017 16:00:00,2.78
11/22/2017 16:00:00,2.81
11/24/2017 13:00:00,2.66
11/27/2017 16:00:00,3
11/28/2017 16:00:00,3.14
11/29/2017 16:00:00,2.87
11/30/2017 16:00:00,2.9
12/1/2017 16:00:00,2.9
12/4/2017 16:00:00,2.65
12/5/2017 16:00:00,2.76
12/6/2017 16:00:00,2.7
12/7/2017 16:00:00,2.8
12/8/2017 16:00:00,2.77
12/11/2017 16:00:00,2.7
12/12/2017 16:00:00,2.72
12/13/2017 16:00:00,2.66
12/14/2017 16:00:00,2.7
12/15/2017 16:00:00,2.8
12/18/2017 16:00:00,2.56
12/19/2017 16:00:00,2.47
12/20/2017 16:00:00,2.52
12/21/2017 16:00:00,2.55
12/22/2017 16:00:00,2.53
12/26/2017 16:00:00,2.42
12/27/2017 16:00:00,2.45
12/28/2017 16:00:00,2.49
12/29/2017 16:00:00,2.41
1/2/2018 16:00:00,2.6
1/3/2018 16:00:00,2.58
1/4/2018 16:00:00,2.5
1/5/2018 16:00:00,2.47
1/8/2018 16:00:00,2.41
1/9/2018 16:00:00,2.38
1/10/2018 16:00:00,2.26
1/11/2018 16:00:00,2.4
1/12/2018 16:00:00,2.24
1/16/2018 16:00:00,2.09
1/17/2018 16:00:00,2.1
1/18/2018 16:00:00,1.94
1/19/2018 16:00:00,1.95
1/22/2018 16:00:00,1.97
1/23/2018 16:00:00,2.06
1/24/2018 16:00:00,2.02
1/25/2018 16:00:00,2.09
1/26/2018 16:00:00,2.14
1/29/2018 16:00:00,2.03
1/30/2018 16:00:00,2.03
1/31/2018 16:00:00,2.2
2/1/2018 16:00:00,2.17
2/2/2018 16:00:00,2.07
2/5/2018 16:00:00,2.3
2/6/2018 16:00:00,2.31
2/7/2018 16:00:00,2.53
2/8/2018 16:00:00,2.28
2/9/2018 16:00:00,2.29
2/12/2018 16:00:00,2.66
2/13/2018 16:00:00,2.85
2/14/2018 16:00:00,2.67
2/15/2018 16:00:00,2.76
2/16/2018 16:00:00,2.82
2/20/2018 16:00:00,2.55
2/21/2018 16:00:00,2.63
2/22/2018 16:00:00,2.43
2/23/2018 16:00:00,2.47
2/26/2018 16:00:00,2.68
2/27/2018 16:00:00,2.79
2/28/2018 16:00:00,3.32
3/1/2018 16:00:00,3.31
3/2/2018 16:00:00,3.43
3/5/2018 16:00:00,3.71
3/6/2018 16:00:00,3.85
3/7/2018 16:00:00,3.92
3/8/2018 16:00:00,3.79
3/9/2018 16:00:00,3.87
3/12/2018 16:00:00,4.05
3/13/2018 16:00:00,3.98
3/14/2018 16:00:00,4.25
3/15/2018 16:00:00,4.41
3/16/2018 16:00:00,4.72
3/19/2018 16:00:00,4.74
3/20/2018 16:00:00,4.76
3/21/2018 16:00:00,4.71
3/22/2018 16:00:00,4.73
3/23/2018 16:00:00,4.83
3/26/2018 16:00:00,4.92
3/27/2018 16:00:00,5.08
3/28/2018 16:00:00,4.59
3/29/2018 16:00:00,4.57
4/2/2018 16:00:00,4.51
4/3/2018 16:00:00,4.24
4/4/2018 16:00:00,4.42
4/5/2018 16:00:00,4.36
4/6/2018 16:00:00,4.14
4/9/2018 16:00:00,4.15
4/10/2018 16:00:00,4
4/11/2018 16:00:00,3.96
4/12/2018 16:00:00,4.07
4/13/2018 16:00:00,3.94
4/16/2018 16:00:00,3.96
4/17/2018 16:00:00,4.26
4/18/2018 16:00:00,4.25
4/19/2018 16:00:00,4.58
4/20/2018 16:00:00,4.91
4/23/2018 16:00:00,4.96
4/24/2018 16:00:00,4.46
4/25/2018 16:00:00,4.39
4/26/2018 16:00:00,4.38
4/27/2018 16:00:00,4.26
4/30/2018 16:00:00,4.15
5/1/2018 16:00:00,4.06
5/2/2018 16:00:00,4.63
5/3/2018 16:00:00,4.5
5/4/2018 16:00:00,4.3
5/7/2018 16:00:00,4.59
5/8/2018 16:00:00,4.49
5/9/2018 16:00:00,4.68
5/10/2018 16:00:00,5.21
5/11/2018 16:00:00,5.09
5/14/2018 16:00:00,5.18
5/15/2018 16:00:00,5.3
5/16/2018 16:00:00,5.6
5/17/2018 16:00:00,5.53
5/18/2018 16:00:00,5.34
5/21/2018 16:00:00,5.5
5/22/2018 16:00:00,5.54
5/23/2018 16:00:00,5.65
5/24/2018 16:00:00,5.8
5/25/2018 16:00:00,5.61
5/29/2018 16:00:00,5.85
5/30/2018 16:00:00,6.23
5/31/2018 16:00:00,5.73
6/1/2018 16:00:00,5.78
6/4/2018 16:00:00,5.79
6/5/2018 16:00:00,5.62
6/6/2018 16:00:00,5.3
