Date,Close
7/21/2015 16:00:00,113.86
7/22/2015 16:00:00,114.9
7/23/2015 16:00:00,114.59
7/24/2015 16:00:00,113.59
7/27/2015 16:00:00,113.07
7/28/2015 16:00:00,114.84
7/29/2015 16:00:00,116.37
7/30/2015 16:00:00,116.46
7/31/2015 16:00:00,117.03
8/3/2015 16:00:00,116.89
8/4/2015 16:00:00,117.53
8/5/2015 16:00:00,118
8/6/2015 16:00:00,116.56
8/7/2015 16:00:00,116.93
8/10/2015 16:00:00,117.6
8/11/2015 16:00:00,117.69
8/12/2015 16:00:00,117.69
8/13/2015 16:00:00,119.02
8/14/2015 16:00:00,119.75
8/17/2015 16:00:00,119.7
8/18/2015 16:00:00,122.8
8/19/2015 16:00:00,122.76
8/20/2015 16:00:00,120.54
8/21/2015 16:00:00,116.16
8/24/2015 16:00:00,112.54
8/25/2015 16:00:00,110.97
8/26/2015 16:00:00,115.93
8/27/2015 16:00:00,117.66
8/28/2015 16:00:00,117.52
8/31/2015 16:00:00,116.46
9/1/2015 16:00:00,113.07
9/2/2015 16:00:00,116.48
9/3/2015 16:00:00,116.6
9/4/2015 16:00:00,114.42
9/8/2015 16:00:00,116.43
9/9/2015 16:00:00,113.97
9/10/2015 16:00:00,114.49
9/11/2015 16:00:00,115.44
9/14/2015 16:00:00,114.73
9/15/2015 16:00:00,116.18
9/16/2015 16:00:00,117.82
9/17/2015 16:00:00,117.91
9/18/2015 16:00:00,115.12
9/21/2015 16:00:00,116.58
9/22/2015 16:00:00,115.8
9/23/2015 16:00:00,116.17
9/24/2015 16:00:00,116.34
9/25/2015 16:00:00,116.74
9/28/2015 16:00:00,114.1
9/29/2015 16:00:00,112.91
9/30/2015 16:00:00,115.49
10/1/2015 16:00:00,117.03
10/2/2015 16:00:00,117.81
10/5/2015 16:00:00,119.2
10/6/2015 16:00:00,118.68
10/7/2015 16:00:00,119.65
10/8/2015 16:00:00,121.06
10/9/2015 16:00:00,121.33
10/12/2015 16:00:00,121.9
10/13/2015 16:00:00,121.61
10/14/2015 16:00:00,120.27
10/15/2015 16:00:00,121.81
10/16/2015 16:00:00,122.74
10/19/2015 16:00:00,123.1
10/20/2015 16:00:00,122.85
10/21/2015 16:00:00,123.3
10/22/2015 16:00:00,124.36
10/23/2015 16:00:00,124.61
10/26/2015 16:00:00,125.01
10/27/2015 16:00:00,124.47
10/28/2015 16:00:00,123.82
10/29/2015 16:00:00,123.63
10/30/2015 16:00:00,123.64
11/2/2015 16:00:00,124.41
11/3/2015 16:00:00,125.66
11/4/2015 16:00:00,125.38
11/5/2015 16:00:00,125.72
11/6/2015 16:00:00,125.98
11/9/2015 16:00:00,124.5
11/10/2015 16:00:00,125.26
11/11/2015 16:00:00,124.71
11/12/2015 16:00:00,123.81
11/13/2015 16:00:00,120
11/16/2015 16:00:00,120.84
11/17/2015 16:00:00,126.18
11/18/2015 16:00:00,126.54
11/19/2015 16:00:00,126.86
11/20/2015 16:00:00,130.21
11/23/2015 16:00:00,132.5
11/24/2015 16:00:00,133.6
11/25/2015 16:00:00,134.65
11/27/2015 16:00:00,134.74
11/30/2015 16:00:00,133.88
12/1/2015 16:00:00,134.43
12/2/2015 16:00:00,133.81
12/3/2015 16:00:00,130.93
12/4/2015 16:00:00,134.53
12/7/2015 16:00:00,133.93
12/8/2015 16:00:00,133.84
12/9/2015 16:00:00,131.9
12/10/2015 16:00:00,132.54
12/11/2015 16:00:00,130.44
12/14/2015 16:00:00,132.01
12/15/2015 16:00:00,131.29
12/16/2015 16:00:00,132.9
12/17/2015 16:00:00,131.35
12/18/2015 16:00:00,130.29
12/21/2015 16:00:00,131.31
12/22/2015 16:00:00,131.88
12/23/2015 16:00:00,133.11
12/24/2015 16:00:00,132.9
12/28/2015 16:00:00,132.68
12/29/2015 16:00:00,133.7
12/30/2015 16:00:00,133.35
12/31/2015 16:00:00,132.25
1/4/2016 16:00:00,131.07
1/5/2016 16:00:00,130.43
1/6/2016 16:00:00,129.08
1/7/2016 16:00:00,125.4
1/8/2016 16:00:00,123.9
1/11/2016 16:00:00,125.78
1/12/2016 16:00:00,127.49
1/13/2016 16:00:00,121.4
1/14/2016 16:00:00,119.62
1/15/2016 16:00:00,119.23
1/19/2016 16:00:00,119.76
1/20/2016 16:00:00,116.46
1/21/2016 16:00:00,120.22
1/22/2016 16:00:00,122.76
1/25/2016 16:00:00,121.71
1/26/2016 16:00:00,122.2
1/27/2016 16:00:00,121.57
1/28/2016 16:00:00,122.28
1/29/2016 16:00:00,125.76
2/1/2016 16:00:00,126.51
2/2/2016 16:00:00,125.27
2/3/2016 16:00:00,123.79
2/4/2016 16:00:00,121.11
2/5/2016 16:00:00,116.43
2/8/2016 16:00:00,111.85
2/9/2016 16:00:00,113.86
2/10/2016 16:00:00,114.33
2/11/2016 16:00:00,113.27
2/12/2016 16:00:00,116.32
2/16/2016 16:00:00,119.43
2/17/2016 16:00:00,121.21
2/18/2016 16:00:00,119.97
2/19/2016 16:00:00,121.69
2/22/2016 16:00:00,122.85
2/23/2016 16:00:00,124.53
2/24/2016 16:00:00,125.61
2/25/2016 16:00:00,126.86
2/26/2016 16:00:00,126.26
2/29/2016 16:00:00,124.12
3/1/2016 16:00:00,125.7
3/2/2016 16:00:00,125.59
3/3/2016 16:00:00,126.8
3/4/2016 16:00:00,125.56
3/7/2016 16:00:00,126.17
3/8/2016 16:00:00,126.72
3/9/2016 16:00:00,126.03
3/10/2016 16:00:00,125.89
3/11/2016 16:00:00,128.46
3/14/2016 16:00:00,128.84
3/15/2016 16:00:00,129.71
3/16/2016 16:00:00,130.45
3/17/2016 16:00:00,130.88
3/18/2016 16:00:00,131.35
3/21/2016 16:00:00,131.01
3/22/2016 16:00:00,130.59
3/23/2016 16:00:00,130.22
3/24/2016 16:00:00,130.46
3/28/2016 16:00:00,131.08
3/29/2016 16:00:00,132.47
3/30/2016 16:00:00,133.42
3/31/2016 16:00:00,133.43
4/1/2016 16:00:00,134.85
4/4/2016 16:00:00,134.85
4/5/2016 16:00:00,134.58
4/6/2016 16:00:00,135.44
4/7/2016 16:00:00,133.87
4/8/2016 16:00:00,133.62
4/11/2016 16:00:00,133.01
4/12/2016 16:00:00,134.38
4/13/2016 16:00:00,133.84
4/14/2016 16:00:00,134.37
4/15/2016 16:00:00,135.01
4/18/2016 16:00:00,136.8
4/19/2016 16:00:00,135.44
4/20/2016 16:00:00,135.19
4/21/2016 16:00:00,134.6
4/22/2016 16:00:00,135.66
4/25/2016 16:00:00,135.65
4/26/2016 16:00:00,135.34
4/27/2016 16:00:00,135.75
4/28/2016 16:00:00,132.73
4/29/2016 16:00:00,133.89
5/2/2016 16:00:00,136.05
5/3/2016 16:00:00,134.54
5/4/2016 16:00:00,135.16
5/5/2016 16:00:00,134.67
5/6/2016 16:00:00,135.7
5/9/2016 16:00:00,136.24
5/10/2016 16:00:00,137.51
5/11/2016 16:00:00,134.3
5/12/2016 16:00:00,134.19
5/13/2016 16:00:00,133.13
5/16/2016 16:00:00,135.34
5/17/2016 16:00:00,132
5/18/2016 16:00:00,131.77
5/19/2016 16:00:00,131.73
5/20/2016 16:00:00,131.85
5/23/2016 16:00:00,131.42
5/24/2016 16:00:00,133.36
5/25/2016 16:00:00,133.2
5/26/2016 16:00:00,134.05
5/27/2016 16:00:00,133.94
5/31/2016 16:00:00,132.12
6/1/2016 16:00:00,131.83
6/2/2016 16:00:00,132.41
6/3/2016 16:00:00,131.74
6/6/2016 16:00:00,129.19
6/7/2016 16:00:00,129.92
6/8/2016 16:00:00,129.59
6/9/2016 16:00:00,129.3
6/10/2016 16:00:00,128.83
6/13/2016 16:00:00,127.83
6/14/2016 16:00:00,125.24
6/15/2016 16:00:00,126.53
6/16/2016 16:00:00,127.36
6/17/2016 16:00:00,127.14
6/20/2016 16:00:00,127.62
6/21/2016 16:00:00,127.74
6/22/2016 16:00:00,127.6
6/23/2016 16:00:00,128.29
6/24/2016 16:00:00,126.4
6/27/2016 16:00:00,124.67
6/28/2016 16:00:00,127.53
6/29/2016 16:00:00,127.37
6/30/2016 16:00:00,127.69
7/1/2016 16:00:00,129.62
7/5/2016 16:00:00,129.35
7/6/2016 16:00:00,131.57
7/7/2016 16:00:00,131.16
7/8/2016 16:00:00,134.34
7/11/2016 16:00:00,135.15
7/12/2016 16:00:00,134.84
7/13/2016 16:00:00,133.56
7/14/2016 16:00:00,134.54
7/15/2016 16:00:00,134.78
7/18/2016 16:00:00,136.34
7/19/2016 16:00:00,136.98
7/20/2016 16:00:00,137.41
7/21/2016 16:00:00,136.07
7/22/2016 16:00:00,136.52
7/25/2016 16:00:00,136.5
7/26/2016 16:00:00,136.75
7/27/2016 16:00:00,136.31
7/28/2016 16:00:00,137.96
7/29/2016 16:00:00,138.24
8/1/2016 16:00:00,138.77
8/2/2016 16:00:00,137.22
8/3/2016 16:00:00,137.06
8/4/2016 16:00:00,136.05
8/5/2016 16:00:00,136.91
8/8/2016 16:00:00,136.21
8/9/2016 16:00:00,136.11
8/10/2016 16:00:00,135.6
8/11/2016 16:00:00,137.04
8/12/2016 16:00:00,136.57
8/15/2016 16:00:00,137.06
8/16/2016 16:00:00,136.23
8/17/2016 16:00:00,136.15
8/18/2016 16:00:00,134.8
8/19/2016 16:00:00,135.46
8/22/2016 16:00:00,135.34
8/23/2016 16:00:00,136.22
8/24/2016 16:00:00,135.06
8/25/2016 16:00:00,135.43
8/26/2016 16:00:00,134.36
8/29/2016 16:00:00,135.24
8/30/2016 16:00:00,134.1
8/31/2016 16:00:00,134.12
9/1/2016 16:00:00,134.23
9/2/2016 16:00:00,135.15
9/6/2016 16:00:00,134.1
9/7/2016 16:00:00,132.79
9/8/2016 16:00:00,131.26
9/9/2016 16:00:00,127.74
9/12/2016 16:00:00,128.59
9/13/2016 16:00:00,125.72
9/14/2016 16:00:00,126.26
9/15/2016 16:00:00,126.96
9/16/2016 16:00:00,126.11
9/19/2016 16:00:00,126.29
9/20/2016 16:00:00,126.83
9/21/2016 16:00:00,128.11
9/22/2016 16:00:00,128.75
9/23/2016 16:00:00,127.79
9/26/2016 16:00:00,125.45
9/27/2016 16:00:00,126.82
9/28/2016 16:00:00,128.27
9/29/2016 16:00:00,127.93
9/30/2016 16:00:00,128.68
10/3/2016 16:00:00,128.5
10/4/2016 16:00:00,128.2
10/5/2016 16:00:00,127.58
10/6/2016 16:00:00,130.19
10/7/2016 16:00:00,128.31
10/10/2016 16:00:00,127.25
10/11/2016 16:00:00,125.85
10/12/2016 16:00:00,126.69
10/13/2016 16:00:00,126.29
10/14/2016 16:00:00,126.42
10/17/2016 16:00:00,125.14
10/18/2016 16:00:00,125.74
10/19/2016 16:00:00,125.89
10/20/2016 16:00:00,126.25
10/21/2016 16:00:00,126.6
10/24/2016 16:00:00,127.78
10/25/2016 16:00:00,123.34
10/26/2016 16:00:00,122.71
10/27/2016 16:00:00,122.26
10/28/2016 16:00:00,123.58
10/31/2016 16:00:00,122.01
11/1/2016 16:00:00,119.89
11/2/2016 16:00:00,120.29
11/3/2016 16:00:00,120.18
11/4/2016 16:00:00,120.91
11/7/2016 16:00:00,123.75
11/8/2016 16:00:00,124.25
11/9/2016 16:00:00,126.02
11/10/2016 16:00:00,129.03
11/11/2016 16:00:00,129.85
11/14/2016 16:00:00,127.67
11/15/2016 16:00:00,124.4
11/16/2016 16:00:00,125.33
11/17/2016 16:00:00,128.93
11/18/2016 16:00:00,128.33
11/21/2016 16:00:00,128.22
11/22/2016 16:00:00,130.98
11/23/2016 16:00:00,131.21
11/25/2016 16:00:00,131.57
11/28/2016 16:00:00,130.64
11/29/2016 16:00:00,129.62
11/30/2016 16:00:00,129.4
12/1/2016 16:00:00,129.47
12/2/2016 16:00:00,129.87
12/5/2016 16:00:00,129.68
12/6/2016 16:00:00,128.74
12/7/2016 16:00:00,132.46
12/8/2016 16:00:00,132.53
12/9/2016 16:00:00,133.39
12/12/2016 16:00:00,134.58
12/13/2016 16:00:00,136.54
12/14/2016 16:00:00,135.98
12/15/2016 16:00:00,135.84
12/16/2016 16:00:00,135.11
12/19/2016 16:00:00,135.44
12/20/2016 16:00:00,137.11
12/21/2016 16:00:00,136.83
12/22/2016 16:00:00,135.43
12/23/2016 16:00:00,135.05
12/27/2016 16:00:00,135.26
12/28/2016 16:00:00,135.07
12/29/2016 16:00:00,135.1
12/30/2016 16:00:00,134.08
1/3/2017 16:00:00,134.31
1/4/2017 16:00:00,135.5
1/5/2017 16:00:00,133.9
1/6/2017 16:00:00,133.53
1/9/2017 16:00:00,134.31
1/10/2017 16:00:00,136.1
1/11/2017 16:00:00,135.7
1/12/2017 16:00:00,135.07
1/13/2017 16:00:00,135.04
1/17/2017 16:00:00,135.93
1/18/2017 16:00:00,136.16
1/19/2017 16:00:00,135.39
1/20/2017 16:00:00,135.6
1/23/2017 16:00:00,138.07
1/24/2017 16:00:00,138.06
1/25/2017 16:00:00,137.48
1/26/2017 16:00:00,138.46
1/27/2017 16:00:00,138.33
1/30/2017 16:00:00,138.47
1/31/2017 16:00:00,137.58
2/1/2017 16:00:00,137.44
2/2/2017 16:00:00,136.95
2/3/2017 16:00:00,137.98
2/6/2017 16:00:00,136.49
2/7/2017 16:00:00,136.65
2/8/2017 16:00:00,137.88
2/9/2017 16:00:00,138.71
2/10/2017 16:00:00,139.85
2/13/2017 16:00:00,139.87
2/14/2017 16:00:00,141.36
2/15/2017 16:00:00,142.19
2/16/2017 16:00:00,141.54
2/17/2017 16:00:00,143
2/21/2017 16:00:00,145.02
2/22/2017 16:00:00,145.25
2/23/2017 16:00:00,144.71
2/24/2017 16:00:00,145.95
2/27/2017 16:00:00,145.3
2/28/2017 16:00:00,144.91
3/1/2017 16:00:00,146.68
3/2/2017 16:00:00,147.95
3/3/2017 16:00:00,147.81
3/6/2017 16:00:00,147.13
3/7/2017 16:00:00,146.02
3/8/2017 16:00:00,146.92
3/9/2017 16:00:00,146.62
3/10/2017 16:00:00,146.85
3/13/2017 16:00:00,147.43
3/14/2017 16:00:00,147.16
3/15/2017 16:00:00,147.95
3/16/2017 16:00:00,148.73
3/17/2017 16:00:00,149.6
3/20/2017 16:00:00,147.8
3/21/2017 16:00:00,146.61
3/22/2017 16:00:00,147.36
3/23/2017 16:00:00,147.99
3/24/2017 16:00:00,147.71
3/27/2017 16:00:00,146.87
3/28/2017 16:00:00,147.2
3/29/2017 16:00:00,147.04
3/30/2017 16:00:00,146.95
3/31/2017 16:00:00,146.83
4/3/2017 16:00:00,146.62
4/4/2017 16:00:00,146.34
4/5/2017 16:00:00,146.64
4/6/2017 16:00:00,147.24
4/7/2017 16:00:00,147.13
4/10/2017 16:00:00,148.21
4/11/2017 16:00:00,148.2
4/12/2017 16:00:00,146.54
4/13/2017 16:00:00,145.91
4/17/2017 16:00:00,147.31
4/18/2017 16:00:00,147.76
4/19/2017 16:00:00,147.22
4/20/2017 16:00:00,148.72
4/21/2017 16:00:00,150
4/24/2017 16:00:00,151.89
4/25/2017 16:00:00,153.03
4/26/2017 16:00:00,154.22
4/27/2017 16:00:00,156.12
4/28/2017 16:00:00,156.1
5/1/2017 16:00:00,154.21
5/2/2017 16:00:00,154.95
5/3/2017 16:00:00,155
5/4/2017 16:00:00,154.86
5/5/2017 16:00:00,155.73
5/8/2017 16:00:00,156.89
5/9/2017 16:00:00,157.68
5/10/2017 16:00:00,158.13
5/11/2017 16:00:00,156.2
5/12/2017 16:00:00,156.92
5/15/2017 16:00:00,157.33
5/16/2017 16:00:00,158.26
5/17/2017 16:00:00,156.09
5/18/2017 16:00:00,155.7
5/19/2017 16:00:00,156.3
5/22/2017 16:00:00,155.96
5/23/2017 16:00:00,154.83
5/24/2017 16:00:00,155
5/25/2017 16:00:00,156.46
5/26/2017 16:00:00,154.9
5/30/2017 16:00:00,153.88
5/31/2017 16:00:00,153.51
6/1/2017 16:00:00,155.15
6/2/2017 16:00:00,155.35
6/5/2017 16:00:00,154.79
6/6/2017 16:00:00,154.2
6/7/2017 16:00:00,154.96
6/8/2017 16:00:00,153.5
6/9/2017 16:00:00,152.96
6/12/2017 16:00:00,152.18
6/13/2017 16:00:00,153.99
6/14/2017 16:00:00,156.76
6/15/2017 16:00:00,156.77
6/16/2017 16:00:00,156.64
6/19/2017 16:00:00,158.81
6/20/2017 16:00:00,157.67
6/21/2017 16:00:00,156.59
6/22/2017 16:00:00,155.48
6/23/2017 16:00:00,151.31
6/26/2017 16:00:00,151.42
6/27/2017 16:00:00,152.24
6/28/2017 16:00:00,153.23
6/29/2017 16:00:00,152.16
6/30/2017 16:00:00,153.4
7/3/2017 16:00:00,154.01
7/5/2017 16:00:00,152.69
7/6/2017 16:00:00,152.05
7/7/2017 16:00:00,152.23
7/10/2017 16:00:00,151.18
7/11/2017 16:00:00,150.6
7/12/2017 16:00:00,152.59
7/13/2017 16:00:00,153.29
7/14/2017 16:00:00,152.88
7/17/2017 16:00:00,153.89
7/18/2017 16:00:00,152.17
7/19/2017 16:00:00,153.3
7/20/2017 16:00:00,147.03
7/21/2017 16:00:00,146.65
7/24/2017 16:00:00,144.58
7/25/2017 16:00:00,146.97
7/26/2017 16:00:00,146.69
7/27/2017 16:00:00,147.73
7/28/2017 16:00:00,148.08
7/31/2017 16:00:00,149.6
8/1/2017 16:00:00,149.85
8/2/2017 16:00:00,150.5
8/3/2017 16:00:00,150.79
8/4/2017 16:00:00,152.75
8/7/2017 16:00:00,153.35
8/8/2017 16:00:00,153.35
8/9/2017 16:00:00,155.26
8/10/2017 16:00:00,153.88
8/11/2017 16:00:00,154.88
8/14/2017 16:00:00,154.26
8/15/2017 16:00:00,150.17
8/16/2017 16:00:00,152.25
8/17/2017 16:00:00,149.67
8/18/2017 16:00:00,147.49
8/21/2017 16:00:00,149.2
8/22/2017 16:00:00,149.91
8/23/2017 16:00:00,149.1
8/24/2017 16:00:00,148.25
8/25/2017 16:00:00,149.65
8/28/2017 16:00:00,151.39
8/29/2017 16:00:00,149.84
8/30/2017 16:00:00,150
8/31/2017 16:00:00,149.87
9/1/2017 16:00:00,150.78
9/5/2017 16:00:00,152.93
9/6/2017 16:00:00,156.56
9/7/2017 16:00:00,157.93
9/8/2017 16:00:00,159.66
9/11/2017 16:00:00,158.37
9/12/2017 16:00:00,159.91
9/13/2017 16:00:00,160.02
9/14/2017 16:00:00,159.38
9/15/2017 16:00:00,158.4
9/18/2017 16:00:00,157.81
9/19/2017 16:00:00,157.66
9/20/2017 16:00:00,158.68
9/21/2017 16:00:00,159.19
9/22/2017 16:00:00,159.97
9/25/2017 16:00:00,161.1
9/26/2017 16:00:00,161.26
9/27/2017 16:00:00,160.92
9/28/2017 16:00:00,162.36
9/29/2017 16:00:00,163.56
10/2/2017 16:00:00,164.02
10/3/2017 16:00:00,165.17
10/4/2017 16:00:00,165.29
10/5/2017 16:00:00,166.12
10/6/2017 16:00:00,165.85
10/9/2017 16:00:00,165.71
10/10/2017 16:00:00,165.16
10/11/2017 16:00:00,165.25
10/12/2017 16:00:00,164.59
10/13/2017 16:00:00,164.47
10/16/2017 16:00:00,164.22
10/17/2017 16:00:00,163.35
10/18/2017 16:00:00,163.45
10/19/2017 16:00:00,163.24
10/20/2017 16:00:00,163.43
10/23/2017 16:00:00,164.74
10/24/2017 16:00:00,166.03
10/25/2017 16:00:00,166.07
10/26/2017 16:00:00,167.65
10/27/2017 16:00:00,167.34
10/30/2017 16:00:00,165.31
10/31/2017 16:00:00,165.78
11/1/2017 16:00:00,165.38
11/2/2017 16:00:00,162.71
11/3/2017 16:00:00,164.39
11/6/2017 16:00:00,164.22
11/7/2017 16:00:00,163.66
11/8/2017 16:00:00,164.05
11/9/2017 16:00:00,163.27
11/10/2017 16:00:00,164.11
11/13/2017 16:00:00,165.35
11/14/2017 16:00:00,168.06
11/15/2017 16:00:00,165.47
11/16/2017 16:00:00,167.5
11/17/2017 16:00:00,167.74
11/20/2017 16:00:00,170.45
11/21/2017 16:00:00,172.86
11/22/2017 16:00:00,172.06
11/24/2017 13:00:00,172.33
11/27/2017 16:00:00,174.16
11/28/2017 16:00:00,176.57
11/29/2017 16:00:00,177.25
11/30/2017 16:00:00,179.82
12/1/2017 16:00:00,180.42
12/4/2017 16:00:00,184.9
12/5/2017 16:00:00,182.85
12/6/2017 16:00:00,180.8
12/7/2017 16:00:00,182
12/8/2017 16:00:00,183.41
12/11/2017 16:00:00,182.25
12/12/2017 16:00:00,181.8
12/13/2017 16:00:00,183.03
12/14/2017 16:00:00,182.13
12/15/2017 16:00:00,182.58
12/18/2017 16:00:00,184.73
12/19/2017 16:00:00,185.98
12/20/2017 16:00:00,187.31
12/21/2017 16:00:00,188.08
12/22/2017 16:00:00,188.13
12/26/2017 16:00:00,190.36
12/27/2017 16:00:00,190.19
12/28/2017 16:00:00,189.78
12/29/2017 16:00:00,189.53
1/2/2018 16:00:00,188.03
1/3/2018 16:00:00,189.01
1/4/2018 16:00:00,190.51
1/5/2018 16:00:00,192.5
1/8/2018 16:00:00,192.04
1/9/2018 16:00:00,193.1
1/10/2018 16:00:00,191.8
1/11/2018 16:00:00,194.68
1/12/2018 16:00:00,196.42
1/16/2018 16:00:00,196.31
1/17/2018 16:00:00,199.82
1/18/2018 16:00:00,198.33
1/19/2018 16:00:00,201.33
1/22/2018 16:00:00,204.46
1/23/2018 16:00:00,204.9
1/24/2018 16:00:00,206.22
1/25/2018 16:00:00,205.37
1/26/2018 16:00:00,207.23
1/29/2018 16:00:00,204.92
1/30/2018 16:00:00,201.81
1/31/2018 16:00:00,200.9
2/1/2018 16:00:00,199.9
2/2/2018 16:00:00,193.97
2/5/2018 16:00:00,183.11
2/6/2018 16:00:00,191.04
2/7/2018 16:00:00,191.29
2/8/2018 16:00:00,181.22
2/9/2018 16:00:00,184.12
2/12/2018 16:00:00,184.06
2/13/2018 16:00:00,183.72
2/14/2018 16:00:00,184.69
2/15/2018 16:00:00,185.27
2/16/2018 16:00:00,186.97
2/20/2018 16:00:00,186.71
2/21/2018 16:00:00,183.06
2/22/2018 16:00:00,185.47
2/23/2018 16:00:00,188.35
2/26/2018 16:00:00,188.46
2/27/2018 16:00:00,184.98
2/28/2018 16:00:00,182.27
3/1/2018 16:00:00,179.64
3/2/2018 16:00:00,178.46
3/5/2018 16:00:00,181.74
3/6/2018 16:00:00,181.64
3/7/2018 16:00:00,178.58
3/8/2018 16:00:00,177.94
3/9/2018 16:00:00,182.16
3/12/2018 16:00:00,179.71
3/13/2018 16:00:00,178.35
3/14/2018 16:00:00,177.41
3/15/2018 16:00:00,178.07
3/16/2018 16:00:00,178.96
3/19/2018 16:00:00,177.1
3/20/2018 16:00:00,178.16
3/21/2018 16:00:00,178.02
3/22/2018 16:00:00,175.29
3/23/2018 16:00:00,171.8
3/26/2018 16:00:00,176.38
3/27/2018 16:00:00,174.68
3/28/2018 16:00:00,174.76
3/29/2018 16:00:00,178.24
4/2/2018 16:00:00,172.9
4/3/2018 16:00:00,173.76
4/4/2018 16:00:00,177.44
4/5/2018 16:00:00,179.13
4/6/2018 16:00:00,174.45
4/9/2018 16:00:00,172.51
4/10/2018 16:00:00,173.49
4/11/2018 16:00:00,172.86
4/12/2018 16:00:00,173.36
4/13/2018 16:00:00,172.8
4/16/2018 16:00:00,174.43
4/17/2018 16:00:00,174.91
4/18/2018 16:00:00,179.85
4/19/2018 16:00:00,177.08
4/20/2018 16:00:00,177.01
4/23/2018 16:00:00,177.66
4/24/2018 16:00:00,176.26
4/25/2018 16:00:00,177.39
4/26/2018 16:00:00,185.72
4/27/2018 16:00:00,186.46
4/30/2018 16:00:00,184.8
5/1/2018 16:00:00,184.63
5/2/2018 16:00:00,185.91
5/3/2018 16:00:00,183.19
5/4/2018 16:00:00,185.03
5/7/2018 16:00:00,183.56
5/8/2018 16:00:00,185.04
5/9/2018 16:00:00,186.36
5/10/2018 16:00:00,187.16
5/11/2018 16:00:00,190.31
5/14/2018 16:00:00,191.08
5/15/2018 16:00:00,187.98
5/16/2018 16:00:00,186.38
5/17/2018 16:00:00,185.33
5/18/2018 16:00:00,187.42
5/21/2018 16:00:00,189.79
5/22/2018 16:00:00,186.87
5/23/2018 16:00:00,186.67
5/24/2018 16:00:00,187.15
5/25/2018 16:00:00,186.85
5/29/2018 16:00:00,185
5/30/2018 16:00:00,187.09
5/31/2018 16:00:00,186.55
6/1/2018 16:00:00,187.35
6/4/2018 16:00:00,191.36
6/5/2018 16:00:00,191.94
6/6/2018 16:00:00,193.59
6/7/2018 16:00:00,196.17
